"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 15 16:58:41 GMT 2024","Mon Jul 15 16:58:47 GMT 2024","5771","chromium","example.spec.js","","","","login with invalid login and password",""
"passed","Mon Jul 15 16:59:11 GMT 2024","Mon Jul 15 16:59:15 GMT 2024","3807","firefox","example.spec.js","","","","invalid email check on register page",""
"passed","Mon Jul 15 16:59:55 GMT 2024","Mon Jul 15 17:00:01 GMT 2024","6457","webkit","example.spec.js","","","","login with invalid login and password",""
"passed","Mon Jul 15 16:59:50 GMT 2024","Mon Jul 15 16:59:55 GMT 2024","4217","webkit","example.spec.js","","","","search by id",""
"passed","Mon Jul 15 16:58:17 GMT 2024","Mon Jul 15 16:58:21 GMT 2024","4028","chromium","example.spec.js","","","","has title",""
"passed","Mon Jul 15 16:58:52 GMT 2024","Mon Jul 15 16:58:57 GMT 2024","4819","firefox","example.spec.js","","","","has title",""
"passed","Mon Jul 15 16:59:04 GMT 2024","Mon Jul 15 16:59:11 GMT 2024","7007","firefox","example.spec.js","","","","login with invalid login and password",""
"passed","Mon Jul 15 16:59:25 GMT 2024","Mon Jul 15 16:59:30 GMT 2024","4372","webkit","example.spec.js","","","","help link",""
"passed","Mon Jul 15 16:58:47 GMT 2024","Mon Jul 15 16:58:51 GMT 2024","4289","chromium","example.spec.js","","","","invalid email check on register page",""
"passed","Mon Jul 15 16:59:16 GMT 2024","Mon Jul 15 16:59:24 GMT 2024","7994","webkit","example.spec.js","","","","has title",""
"passed","Mon Jul 15 16:58:36 GMT 2024","Mon Jul 15 16:58:41 GMT 2024","4658","chromium","example.spec.js","","","","search by id",""
"passed","Mon Jul 15 16:59:01 GMT 2024","Mon Jul 15 16:59:04 GMT 2024","3698","firefox","example.spec.js","","","","search by id",""
"passed","Mon Jul 15 16:58:23 GMT 2024","Mon Jul 15 16:58:27 GMT 2024","3936","chromium","example.spec.js","","","","help link",""
"passed","Mon Jul 15 16:58:57 GMT 2024","Mon Jul 15 16:59:01 GMT 2024","3292","firefox","example.spec.js","","","","help link",""
"passed","Mon Jul 15 17:00:01 GMT 2024","Mon Jul 15 17:00:05 GMT 2024","4029","webkit","example.spec.js","","","","invalid email check on register page",""
